Timestamp,Volt_Set,Volt Meas,Current_Set,Current_Meas,Real Power,PF_Set,PF_Meas,PF_Error
2023-06-14 14:47:34.346000,230,230.0,1.0,1.01,183.0,0.8,0.7877744296168747,1.528196297890666
2023-06-14 14:47:50.365000,230,230.0,1.0,1.01,183.0,0.8,0.7877744296168747,1.528196297890666
2023-06-14 14:48:06.395000,230,230.0,1.0,1.0,183.0,0.8,0.7956521739130434,0.543478260869576
2023-06-14 14:48:22.415000,230,230.0,1.0,1.0,182.0,0.8,0.7913043478260869,1.086956521739138
2023-06-14 14:48:38.485000,230,230.0,1.0,1.0,183.0,0.8,0.7956521739130434,0.543478260869576
2023-06-14 14:48:54.505000,230,230.0,1.0,1.0,184.0,0.8,0.8,0.0
2023-06-14 14:49:10.525000,230,230.0,1.0,1.01,184.0,0.8,0.792079207920792,0.9900990099010049
2023-06-14 14:49:26.545000,230,230.0,1.0,1.01,185.0,0.8,0.7963839862247094,0.4520017219113298
2023-06-14 14:49:42.566000,230,230.0,1.0,1.01,185.0,0.8,0.7963839862247094,0.4520017219113298
2023-06-14 14:49:58.586000,230,230.0,1.0,1.01,184.0,0.8,0.792079207920792,0.9900990099010049
2023-06-14 14:50:14.625000,230,230.0,1.0,1.01,183.0,0.8,0.7877744296168747,1.528196297890666
2023-06-14 14:50:30.685000,230,230.0,1.0,1.01,184.0,0.8,0.792079207920792,0.9900990099010049
2023-06-14 14:50:46.715000,230,230.0,1.0,1.01,184.0,0.8,0.792079207920792,0.9900990099010049
2023-06-14 14:51:02.736000,230,230.0,1.0,1.01,184.0,0.8,0.792079207920792,0.9900990099010049
2023-06-14 14:51:18.755000,230,230.0,1.0,1.0,183.0,0.8,0.7956521739130434,0.543478260869576
2023-06-14 14:51:34.776000,230,230.0,1.0,1.0,184.0,0.8,0.8,0.0
2023-06-14 14:51:50.795000,230,230.0,1.0,1.01,183.0,0.8,0.7877744296168747,1.528196297890666
2023-06-14 14:52:06.816000,230,229.0,1.0,1.01,183.0,0.8,0.7912144926283021,1.0981884214622402
2023-06-14 14:52:22.885000,230,230.0,5.0,5.0,895.0,0.8,0.7782608695652173,2.717391304347838
2023-06-14 14:52:38.905000,230,230.0,5.0,5.01,926.0,0.8,0.803610170962423,0.4512713703028748
2023-06-14 14:52:54.925000,230,230.0,5.0,5.01,924.0,0.8,0.8018745118458735,0.2343139807341882
2023-06-14 14:53:10.965000,230,230.0,5.0,5.01,921.0,0.8,0.7992710231710493,0.09112210361884865
2023-06-14 14:53:26.986000,230,230.0,5.0,5.01,921.0,0.8,0.7992710231710493,0.09112210361884865
2023-06-14 14:53:43.005000,230,230.0,5.0,5.01,920.0,0.8,0.7984031936127745,0.1996007984031989
2023-06-14 14:53:59.035000,230,230.0,5.0,5.01,924.0,0.8,0.8018745118458735,0.2343139807341882
2023-06-14 14:54:15.095000,230,230.0,5.0,5.01,921.0,0.8,0.7992710231710493,0.09112210361884865
2023-06-14 14:54:31.116000,230,230.0,5.0,5.02,920.0,0.8,0.7968127490039841,0.3984063745019889
2023-06-14 14:54:47.136000,230,230.0,5.0,5.0,919.0,0.8,0.7991304347826087,0.10869565217391797
2023-06-14 14:55:03.156000,230,230.0,5.0,5.01,922.0,0.8,0.800138852729324,0.01735659116548771
2023-06-14 14:55:19.176000,230,230.0,5.0,5.01,920.0,0.8,0.7984031936127745,0.1996007984031989
2023-06-14 14:55:35.195000,230,230.0,5.0,5.01,922.0,0.8,0.800138852729324,0.01735659116548771
2023-06-14 14:55:51.215000,230,230.0,5.0,5.01,922.0,0.8,0.800138852729324,0.01735659116548771
2023-06-14 14:55:51.215000,230,230.0,5.0,5.01,922.0,0.8,0.800138852729324,0.01735659116548771
2023-06-14 14:56:07.275000,230,230.0,5.0,5.01,920.0,0.8,0.7984031936127745,0.1996007984031989
2023-06-14 14:56:23.315000,230,230.0,5.0,5.01,922.0,0.8,0.800138852729324,0.01735659116548771
2023-06-14 14:56:23.315000,230,230.0,5.0,5.01,922.0,0.8,0.800138852729324,0.01735659116548771
2023-06-14 14:56:39.335000,230,230.0,5.0,5.0,920.0,0.8,0.8,0.0
2023-06-14 14:56:39.335000,230,230.0,5.0,5.0,920.0,0.8,0.8,0.0
2023-06-14 14:56:39.335000,230,230.0,5.0,5.0,920.0,0.8,0.8,0.0
2023-06-14 14:56:55.365000,230,230.0,5.0,5.02,925.0,0.8,0.801143253074658,0.14290663433223771
2023-06-14 14:57:11.385000,230,230.0,5.0,5.01,923.0,0.8,0.8010066822875987,0.12583528594983795
2023-06-14 14:57:27.405000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 14:57:43.425000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 14:57:59.485000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 14:58:15.505000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 14:58:31.525000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 14:58:47.545000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 14:59:03.565000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 14:59:19.615000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 14:59:35.685000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 14:59:51.705000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:00:07.725000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:00:23.745000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:00:39.765000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 15:00:55.785000,230,230.0,0.2,0.2,28.0,0.6,0.6086956521739131,1.4492753623188508
2023-06-14 15:01:11.806000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:01:27.825000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:01:43.885000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:01:43.885000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:01:59.905000,230,230.0,0.2,0.2,27.0,0.6,0.5869565217391305,2.1739130434782483
2023-06-14 15:02:31.976000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:02:47.995000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:03:04.016000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:03:20.085000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:03:36.105000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:03:52.125000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:04:08.145000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:04:24.166000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:04:40.185000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:04:56.215000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:05:12.235000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:05:28.315000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:05:44.337000,230,230.0,0.5,0.5,68.0,0.6,0.591304347826087,1.4492753623188324
2023-06-14 15:06:00.356000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:06:16.376000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:06:32.396000,230,230.0,0.5,0.5,68.0,0.6,0.591304347826087,1.4492753623188324
2023-06-14 15:06:48.415000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:07:04.485000,230,230.0,0.5,0.5,69.0,0.6,0.6,0.0
2023-06-14 15:07:36.525000,230,230.0,1.0,1.0,137.0,0.6,0.5956521739130435,0.7246376811594162
2023-06-14 15:07:36.525000,230,230.0,1.0,1.0,137.0,0.6,0.5956521739130435,0.7246376811594162
2023-06-14 15:07:52.545000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:08:08.575000,230,230.0,1.0,1.01,138.0,0.6,0.594059405940594,0.990099009900991
2023-06-14 15:08:24.615000,230,230.0,1.0,1.01,137.0,0.6,0.5897546276366766,1.707562060553891
2023-06-14 15:08:40.635000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:08:56.695000,230,230.0,1.0,1.01,137.0,0.6,0.5897546276366766,1.707562060553891
2023-06-14 15:08:56.695000,230,230.0,1.0,1.01,137.0,0.6,0.5897546276366766,1.707562060553891
2023-06-14 15:09:12.715000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:09:12.715000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:09:12.715000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:09:28.735000,230,230.0,1.0,1.0,138.0,0.6,0.6,0.0
2023-06-14 15:09:44.755000,230,230.0,1.0,1.0,137.0,0.6,0.5956521739130435,0.7246376811594162
2023-06-14 15:10:00.775000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:10:16.805000,230,230.0,1.0,1.0,138.0,0.6,0.6,0.0
2023-06-14 15:10:32.825000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:10:48.885000,230,230.0,1.0,1.0,136.0,0.6,0.591304347826087,1.4492753623188324
2023-06-14 15:11:04.905000,230,230.0,1.0,1.0,137.0,0.6,0.5956521739130435,0.7246376811594162
2023-06-14 15:11:20.945000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:11:20.945000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:11:36.965000,230,230.0,1.0,1.0,138.0,0.6,0.6,0.0
2023-06-14 15:11:52.985000,230,230.0,1.0,1.0,136.0,0.6,0.591304347826087,1.4492753623188324
2023-06-14 15:12:09.005000,230,230.0,1.0,1.01,136.0,0.6,0.5854498493327593,2.425025111206773
2023-06-14 15:12:25.025000,230,230.0,5.0,5.01,688.0,0.6,0.5970667360930314,0.48887731782809585
2023-06-14 15:12:41.075000,230,230.0,5.0,5.02,694.0,0.6,0.6010739650095271,0.17899416825452782
2023-06-14 15:12:57.105000,230,230.0,5.0,5.01,698.0,0.6,0.6057450316757789,0.9575052792964815
2023-06-14 15:13:13.125000,230,230.0,5.0,5.02,695.0,0.6,0.6019400658236619,0.3233443039436512
2023-06-14 15:13:29.145000,230,230.0,5.0,5.01,692.0,0.6,0.6005380543261304,0.08967572102173509
2023-06-14 15:13:45.165000,230,230.0,5.0,5.01,693.0,0.6,0.6014058838844051,0.23431398073418358
2023-06-14 15:13:45.165000,230,230.0,5.0,5.01,693.0,0.6,0.6014058838844051,0.23431398073418358
2023-06-14 15:14:01.185000,230,230.0,5.0,5.02,693.0,0.6,0.6002078641953924,0.03464403256540442
2023-06-14 15:14:17.205000,230,230.0,5.0,5.01,698.0,0.6,0.6057450316757789,0.9575052792964815
2023-06-14 15:14:33.285000,230,230.0,5.0,5.0,697.0,0.6,0.6060869565217392,1.0144927536231974
2023-06-14 15:14:49.305000,230,230.0,5.0,5.02,693.0,0.6,0.6002078641953924,0.03464403256540442
2023-06-14 15:15:05.325000,230,230.0,5.0,5.01,693.0,0.6,0.6014058838844051,0.23431398073418358
2023-06-14 15:15:21.355000,230,230.0,5.0,5.01,699.0,0.6,0.6066128612340537,1.1021435390089485
2023-06-14 15:15:21.355000,230,230.0,5.0,5.01,699.0,0.6,0.6066128612340537,1.1021435390089485
2023-06-14 15:15:37.375000,230,230.0,5.0,5.02,694.0,0.6,0.6010739650095271,0.17899416825452782
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:15:53.395000,230,231.0,5.0,5.01,697.0,0.6,0.6022586860910214,0.37644768183690375
2023-06-14 15:16:09.405000,230,230.0,5.0,5.02,693.0,0.6,0.6002078641953924,0.03464403256540442
2023-06-14 15:16:09.405000,230,230.0,5.0,5.02,693.0,0.6,0.6002078641953924,0.03464403256540442
2023-06-14 15:16:25.425000,230,230.0,5.0,5.02,693.0,0.6,0.6002078641953924,0.03464403256540442
2023-06-14 15:16:41.505000,230,230.0,5.0,5.01,695.0,0.6,0.6031415430009547,0.5235905001591176
2023-06-14 15:16:57.676000,230,230.0,5.0,5.01,696.0,0.6,0.6040093725592294,0.668228759871566
